stockist_code,year,month,month_label,pdf_file_count,total_pages,single_page_pdf_count,multi_page_pdf_count,unreadable_pdf_count,page_1_count,page_2_count,page_3_count,page_4_plus_count,max_pages_in_a_pdf,avg_pages_per_pdf
10022953,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10022953,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10022953,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10022953,2026,3,2026-03,2,4,0,2,0,0,2,0,0,2,2.0
10023059,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10023112,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10023112,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10023126,2025,12,2025-12,6,12,0,6,0,0,6,0,0,2,2.0
10023126,2026,1,2026-01,15,35,0,15,0,0,14,0,1,7,2.33
10023126,2026,2,2026-02,15,35,0,15,0,0,14,0,1,7,2.33
10023126,2026,3,2026-03,15,35,0,15,0,0,14,0,1,7,2.33
10023166,2026,1,2026-01,2,10,0,2,0,0,0,0,2,6,5.0
10023214,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10023222,2026,1,2026-01,2,17,0,2,0,0,0,0,2,12,8.5
10023222,2026,3,2026-03,2,16,0,2,0,0,0,0,2,12,8.0
10023224,2026,1,2026-01,1,11,0,1,0,0,0,0,1,11,11.0
10023242,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10023303,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10023303,2026,3,2026-03,2,4,0,2,0,0,2,0,0,2,2.0
10023432,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10023432,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10023432,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10023493,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10023495,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10023507,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10023507,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10023512,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10023512,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10023524,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10023524,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10023524,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10023524,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10023591,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10023595,2025,12,2025-12,5,7,3,2,0,3,2,0,0,2,1.4
10023595,2026,1,2026-01,3,4,2,1,0,2,1,0,0,2,1.33
10023595,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10023595,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10023601,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10023601,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10023606,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10023662,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10023670,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10023670,2026,2,2026-02,2,4,1,1,0,1,0,1,0,3,2.0
10023678,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10023688,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10023688,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10023709,2025,12,2025-12,3,3,3,0,0,3,0,0,0,1,1.0
10023715,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10023715,2026,1,2026-01,1,18,0,1,0,0,0,0,1,18,18.0
10023715,2026,2,2026-02,1,18,0,1,0,0,0,0,1,18,18.0
10023715,2026,3,2026-03,1,18,0,1,0,0,0,0,1,18,18.0
10023724,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10023724,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10023724,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10023724,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10023726,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10023761,2025,12,2025-12,4,34,0,4,0,0,0,0,4,13,8.5
10023761,2026,1,2026-01,4,25,0,4,0,0,0,0,4,13,6.25
10023761,2026,2,2026-02,2,17,0,2,0,0,0,0,2,13,8.5
10023777,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10023777,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10023777,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10023777,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10023786,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10023786,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10023796,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10023796,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10023797,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10023809,2025,12,2025-12,3,10,1,2,0,1,0,0,2,5,3.33
10023809,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10023809,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10023813,2026,1,2026-01,2,8,0,2,0,0,0,0,2,4,4.0
10023816,2025,12,2025-12,12,12,12,0,0,12,0,0,0,1,1.0
10023816,2026,1,2026-01,15,15,15,0,0,15,0,0,0,1,1.0
10023816,2026,2,2026-02,25,25,25,0,0,25,0,0,0,1,1.0
10023816,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10023863,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10023863,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10023863,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10023863,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10023941,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10023956,2026,2,2026-02,2,23,0,2,0,0,0,0,2,13,11.5
10024039,2026,3,2026-03,2,6,0,2,0,0,0,2,0,3,3.0
10024092,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10024112,2025,12,2025-12,2,2,2,0,0,2,0,0,0,1,1.0
10024112,2026,1,2026-01,2,2,2,0,0,2,0,0,0,1,1.0
10024112,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10024112,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10024166,2025,12,2025-12,1,7,0,1,0,0,0,0,1,7,7.0
10024166,2026,1,2026-01,2,14,0,2,0,0,0,0,2,7,7.0
10024185,2026,1,2026-01,1,23,0,1,0,0,0,0,1,23,23.0
10024194,2025,12,2025-12,1,9,0,1,0,0,0,0,1,9,9.0
10024194,2026,2,2026-02,1,9,0,1,0,0,0,0,1,9,9.0
10024194,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10024195,2026,2,2026-02,2,6,0,2,0,0,1,0,1,4,3.0
10024324,2026,2,2026-02,3,17,0,3,0,0,0,1,2,7,5.67
10024458,2025,12,2025-12,1,9,0,1,0,0,0,0,1,9,9.0
10024564,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10024564,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10024633,2026,2,2026-02,2,4,1,1,0,1,0,1,0,3,2.0
10024633,2026,3,2026-03,2,4,1,1,0,1,0,1,0,3,2.0
10024634,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10024641,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10024641,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10024641,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10024641,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10024746,2025,12,2025-12,2,10,0,2,0,0,0,0,2,6,5.0
10024764,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10024831,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10024831,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10024831,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10024831,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10024874,2026,1,2026-01,2,12,0,2,0,0,0,0,2,8,6.0
10024874,2026,2,2026-02,1,8,0,1,0,0,0,0,1,8,8.0
10024986,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10025012,2025,12,2025-12,2,3,1,1,0,1,1,0,0,2,1.5
10025012,2026,1,2026-01,4,4,4,0,0,4,0,0,0,1,1.0
10025012,2026,2,2026-02,2,4,0,2,0,0,2,0,0,2,2.0
10025042,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10025042,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10025042,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10025115,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10025122,2025,12,2025-12,1,4,0,1,0,0,0,0,1,4,4.0
10025122,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10025122,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10025147,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10025158,2025,12,2025-12,10,14,6,4,0,6,4,0,0,2,1.4
10025158,2026,1,2026-01,21,30,12,9,0,12,9,0,0,2,1.43
10025158,2026,2,2026-02,57,83,31,26,0,31,26,0,0,2,1.46
10025158,2026,3,2026-03,25,33,17,8,0,17,8,0,0,2,1.32
10025160,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10025160,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10025160,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10025176,2026,1,2026-01,1,16,0,1,0,0,0,0,1,16,16.0
10025176,2026,2,2026-02,1,16,0,1,0,0,0,0,1,16,16.0
10025176,2026,3,2026-03,1,20,0,1,0,0,0,0,1,20,20.0
10025246,2026,2,2026-02,2,36,0,2,0,0,0,0,2,18,18.0
10025246,2026,3,2026-03,3,54,0,3,0,0,0,0,3,18,18.0
10025284,2025,12,2025-12,4,8,0,4,0,0,4,0,0,2,2.0
10025284,2026,1,2026-01,3,6,0,3,0,0,3,0,0,2,2.0
10025284,2026,2,2026-02,5,17,0,5,0,0,4,0,1,9,3.4
10025284,2026,3,2026-03,3,6,0,3,0,0,3,0,0,2,2.0
10025362,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10025399,2026,1,2026-01,1,19,0,1,0,0,0,0,1,19,19.0
10025453,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10025454,2025,12,2025-12,1,14,0,1,0,0,0,0,1,14,14.0
10025482,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10025510,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10025540,2026,2,2026-02,3,12,0,3,0,0,0,1,2,5,4.0
10025540,2026,3,2026-03,2,4,1,1,0,1,0,1,0,3,2.0
10025547,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10025547,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10025622,2025,12,2025-12,2,6,0,2,0,0,1,0,1,4,3.0
10025622,2026,1,2026-01,8,8,8,0,0,8,0,0,0,1,1.0
10025622,2026,2,2026-02,13,121,7,6,0,7,2,0,4,51,9.31
10025622,2026,3,2026-03,6,108,2,4,0,2,1,0,3,50,18.0
10025629,2025,12,2025-12,7,39,3,4,0,3,0,0,4,9,5.57
10025629,2026,1,2026-01,15,75,7,8,0,7,0,0,8,10,5.0
10025629,2026,2,2026-02,14,79,6,8,0,6,0,1,7,10,5.64
10025629,2026,3,2026-03,9,40,3,6,0,3,2,1,3,10,4.44
10025649,2025,12,2025-12,1,10,0,1,0,0,0,0,1,10,10.0
10025649,2026,1,2026-01,1,10,0,1,0,0,0,0,1,10,10.0
10025649,2026,2,2026-02,2,15,0,2,0,0,0,0,2,10,7.5
10025649,2026,3,2026-03,1,10,0,1,0,0,0,0,1,10,10.0
10025730,2025,12,2025-12,3,6,0,3,0,0,3,0,0,2,2.0
10025730,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10025730,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10025761,2025,12,2025-12,2,3,1,1,0,1,1,0,0,2,1.5
10025761,2026,1,2026-01,20,26,14,6,0,14,6,0,0,2,1.3
10025761,2026,2,2026-02,18,23,13,5,0,13,5,0,0,2,1.28
10025761,2026,3,2026-03,9,13,5,4,0,5,4,0,0,2,1.44
10025777,2026,1,2026-01,2,11,0,2,0,0,0,0,2,6,5.5
10025777,2026,2,2026-02,2,11,0,2,0,0,0,0,2,6,5.5
10025876,2026,1,2026-01,2,4,1,1,0,1,0,1,0,3,2.0
10025876,2026,2,2026-02,4,8,2,2,0,2,0,2,0,3,2.0
10025876,2026,3,2026-03,2,4,1,1,0,1,0,1,0,3,2.0
10025918,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10025933,2025,12,2025-12,4,4,4,0,0,4,0,0,0,1,1.0
10025933,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10025958,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10025958,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10025958,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10025984,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10025984,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10025992,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10025992,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10025992,2026,2,2026-02,2,6,0,2,0,0,0,2,0,3,3.0
10026077,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10026078,2025,12,2025-12,1,6,0,1,0,0,0,0,1,6,6.0
10026078,2026,2,2026-02,2,6,0,2,0,0,0,2,0,3,3.0
10026078,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10026134,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10026162,2026,2,2026-02,2,8,1,1,0,1,0,0,1,7,4.0
10026162,2026,3,2026-03,1,9,0,1,0,0,0,0,1,9,9.0
10026227,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026288,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10026337,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026423,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10026492,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10026509,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026561,2026,1,2026-01,90,90,90,0,0,90,0,0,0,1,1.0
10026561,2026,2,2026-02,127,127,127,0,0,127,0,0,0,1,1.0
10026561,2026,3,2026-03,83,83,83,0,0,83,0,0,0,1,1.0
10026567,2026,1,2026-01,1,5,0,1,0,0,0,0,1,5,5.0
10026567,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10026567,2026,3,2026-03,1,5,0,1,0,0,0,0,1,5,5.0
10026582,2026,1,2026-01,9,9,9,0,0,9,0,0,0,1,1.0
10026582,2026,3,2026-03,9,9,9,0,0,9,0,0,0,1,1.0
10026587,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10026632,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10026632,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10026664,2025,12,2025-12,1,12,0,1,0,0,0,0,1,12,12.0
10026673,2026,3,2026-03,14,14,14,0,0,14,0,0,0,1,1.0
10026705,2026,1,2026-01,22,22,22,0,0,22,0,0,0,1,1.0
10026705,2026,2,2026-02,66,66,66,0,0,66,0,0,0,1,1.0
10026705,2026,3,2026-03,32,32,32,0,0,32,0,0,0,1,1.0
10026716,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10026766,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10026776,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10026776,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10026776,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10026800,2026,1,2026-01,2,7,0,2,0,0,0,1,1,4,3.5
10026800,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10026833,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10026865,2025,12,2025-12,1,12,0,1,0,0,0,0,1,12,12.0
10026865,2026,1,2026-01,1,12,0,1,0,0,0,0,1,12,12.0
10026865,2026,2,2026-02,1,11,0,1,0,0,0,0,1,11,11.0
10026865,2026,3,2026-03,1,12,0,1,0,0,0,0,1,12,12.0
10026866,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026873,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026889,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026889,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10026889,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10026896,2026,1,2026-01,2,7,0,2,0,0,0,1,1,4,3.5
10026896,2026,3,2026-03,2,7,0,2,0,0,0,1,1,4,3.5
10026899,2025,12,2025-12,2,20,0,2,0,0,0,0,2,10,10.0
10026899,2026,1,2026-01,3,12,2,1,0,2,0,0,1,10,4.0
10026899,2026,2,2026-02,2,11,1,1,0,1,0,0,1,10,5.5
10026899,2026,3,2026-03,3,12,2,1,0,2,0,0,1,10,4.0
10026927,2026,1,2026-01,4,17,0,4,0,0,0,1,3,5,4.25
10026927,2026,2,2026-02,4,14,0,4,0,0,0,2,2,4,3.5
10026957,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10026957,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10026989,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10026994,2026,1,2026-01,1,3,0,1,0,0,0,1,0,3,3.0
10026994,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10027116,2026,1,2026-01,1,4,0,1,0,0,0,0,1,4,4.0
10027290,2026,1,2026-01,3,36,0,3,0,0,0,0,3,23,12.0
10027317,2026,2,2026-02,1,23,0,1,0,0,0,0,1,23,23.0
10027335,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10027393,2025,12,2025-12,1,6,0,1,0,0,0,0,1,6,6.0
10027393,2026,2,2026-02,1,6,0,1,0,0,0,0,1,6,6.0
10027422,2026,1,2026-01,5,7,3,2,0,3,2,0,0,2,1.4
10027422,2026,2,2026-02,5,7,3,2,0,3,2,0,0,2,1.4
10027422,2026,3,2026-03,3,4,2,1,0,2,1,0,0,2,1.33
10027431,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10027434,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10027439,2025,12,2025-12,2,4,1,1,0,1,0,1,0,3,2.0
10027439,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10027439,2026,2,2026-02,2,5,0,2,0,0,1,1,0,3,2.5
10027441,2026,1,2026-01,2,7,0,2,0,0,0,1,1,4,3.5
10027441,2026,2,2026-02,2,7,0,2,0,0,0,1,1,4,3.5
10027441,2026,3,2026-03,2,7,0,2,0,0,0,1,1,4,3.5
10027483,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10027483,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10027483,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10027483,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10027519,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10027582,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10027606,2025,12,2025-12,1,9,0,1,0,0,0,0,1,9,9.0
10027636,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10027636,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10027813,2026,2,2026-02,3,12,1,2,0,1,0,0,2,6,4.0
10027813,2026,3,2026-03,2,12,0,2,0,0,0,0,2,6,6.0
10027887,2026,1,2026-01,1,14,0,1,0,0,0,0,1,14,14.0
10027887,2026,2,2026-02,1,14,0,1,0,0,0,0,1,14,14.0
10027887,2026,3,2026-03,1,14,0,1,0,0,0,0,1,14,14.0
10027908,2026,2,2026-02,4,4,4,0,0,4,0,0,0,1,1.0
10027908,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10027915,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10027944,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10027947,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10027947,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10027947,2026,3,2026-03,1,3,0,1,0,0,0,1,0,3,3.0
10027993,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10028082,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10028082,2026,2,2026-02,1,3,0,1,0,0,0,1,0,3,3.0
10028100,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10028103,2026,1,2026-01,14,14,14,0,0,14,0,0,0,1,1.0
10028103,2026,2,2026-02,35,35,35,0,0,35,0,0,0,1,1.0
10028103,2026,3,2026-03,21,21,21,0,0,21,0,0,0,1,1.0
10028189,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10028189,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10028243,2026,2,2026-02,2,6,0,2,0,0,0,2,0,3,3.0
10028285,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10028421,2026,1,2026-01,1,6,0,1,0,0,0,0,1,6,6.0
10028451,2026,1,2026-01,2,4,0,2,0,0,2,0,0,2,2.0
10028482,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10028526,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10028526,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10028526,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10028555,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10028556,2025,12,2025-12,3,3,3,0,0,3,0,0,0,1,1.0
10028556,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10028556,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10028556,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10028609,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10028701,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10028701,2026,1,2026-01,4,9,0,4,0,0,3,1,0,3,2.25
10028701,2026,2,2026-02,4,9,0,4,0,0,3,1,0,3,2.25
10028701,2026,3,2026-03,4,9,0,4,0,0,3,1,0,3,2.25
10028720,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10028720,2026,2,2026-02,5,15,1,4,0,1,0,2,2,4,3.0
10028720,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10028725,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10028725,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10028725,2026,3,2026-03,1,4,0,1,0,0,0,0,1,4,4.0
10028732,2026,1,2026-01,1,8,0,1,0,0,0,0,1,8,8.0
10028732,2026,2,2026-02,1,18,0,1,0,0,0,0,1,18,18.0
10028732,2026,3,2026-03,1,11,0,1,0,0,0,0,1,11,11.0
10028761,2026,1,2026-01,7,11,5,2,0,5,0,2,0,3,1.57
10028761,2026,2,2026-02,10,16,7,3,0,7,0,3,0,3,1.6
10028761,2026,3,2026-03,9,15,6,3,0,6,0,3,0,3,1.67
10028766,2026,2,2026-02,2,3,1,1,0,1,1,0,0,2,1.5
10028766,2026,3,2026-03,2,3,1,1,0,1,1,0,0,2,1.5
10028777,2026,1,2026-01,9,9,9,0,0,9,0,0,0,1,1.0
10028777,2026,2,2026-02,14,14,14,0,0,14,0,0,0,1,1.0
10028777,2026,3,2026-03,4,4,4,0,0,4,0,0,0,1,1.0
10028814,2025,12,2025-12,8,20,6,2,0,6,0,0,2,7,2.5
10028814,2026,1,2026-01,5,5,5,0,0,5,0,0,0,1,1.0
10028814,2026,2,2026-02,3,3,3,0,0,3,0,0,0,1,1.0
10028851,2025,12,2025-12,1,3,0,1,0,0,0,1,0,3,3.0
10028851,2026,1,2026-01,11,11,11,0,0,11,0,0,0,1,1.0
10028851,2026,3,2026-03,12,12,12,0,0,12,0,0,0,1,1.0
10028873,2025,12,2025-12,1,16,0,1,0,0,0,0,1,16,16.0
10028895,2025,12,2025-12,1,1,1,0,0,1,0,0,0,1,1.0
10028895,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10028895,2026,2,2026-02,1,1,1,0,0,1,0,0,0,1,1.0
10028895,2026,3,2026-03,1,1,1,0,0,1,0,0,0,1,1.0
10028896,2026,1,2026-01,1,1,1,0,0,1,0,0,0,1,1.0
10028914,2026,1,2026-01,1,2,0,1,0,0,1,0,0,2,2.0
10028914,2026,2,2026-02,1,2,0,1,0,0,1,0,0,2,2.0
10028914,2026,3,2026-03,1,2,0,1,0,0,1,0,0,2,2.0
10028923,2025,12,2025-12,2,8,1,1,0,1,0,0,1,7,4.0
10028923,2026,1,2026-01,1,7,0,1,0,0,0,0,1,7,7.0
10028923,2026,2,2026-02,1,7,0,1,0,0,0,0,1,7,7.0
10028934,2026,2,2026-02,2,5,1,1,0,1,0,0,1,4,2.5
10028937,2026,2,2026-02,1,4,0,1,0,0,0,0,1,4,4.0
10028957,2025,12,2025-12,2,24,0,2,0,0,1,0,1,22,12.0
10028957,2026,1,2026-01,1,22,0,1,0,0,0,0,1,22,22.0
10028957,2026,2,2026-02,1,22,0,1,0,0,0,0,1,22,22.0
10028957,2026,3,2026-03,1,22,0,1,0,0,0,0,1,22,22.0
10028965,2025,12,2025-12,1,2,0,1,0,0,1,0,0,2,2.0
10028965,2026,1,2026-01,6,8,4,2,0,4,2,0,0,2,1.33
10028965,2026,2,2026-02,7,9,5,2,0,5,2,0,0,2,1.29
10028965,2026,3,2026-03,7,9,5,2,0,5,2,0,0,2,1.29
10029001,2026,1,2026-01,4,5,3,1,0,3,1,0,0,2,1.25
10029001,2026,3,2026-03,2,2,2,0,0,2,0,0,0,1,1.0
10029002,2026,2,2026-02,2,2,2,0,0,2,0,0,0,1,1.0
10029003,2026,2,2026-02,1,5,0,1,0,0,0,0,1,5,5.0
10029015,2025,12,2025-12,1,5,0,1,0,0,0,0,1,5,5.0
10029015,2026,3,2026-03,2,6,0,2,0,0,0,2,0,3,3.0
10029050,2025,12,2025-12,7,14,0,7,0,0,7,0,0,2,2.0
10029050,2026,1,2026-01,7,14,0,7,0,0,7,0,0,2,2.0
10029050,2026,2,2026-02,7,14,0,7,0,0,7,0,0,2,2.0
